trip_id,driver_id,pickup_time,pickup_zone,drop_zone,distance_km,surge_multiplier,fare,drop_time
5707,580,2026-03-01 10:30:00,MG Road,MG Road,21.89,1.5,568.0,2026-03-01 11:35:00
5708,110,2026-03-01 10:45:00,Jayanagar,Indiranagar,15.1,1.2,332.0,2026-03-01 11:30:00
5709,314,2026-03-01 11:00:00,Whitefield,Jayanagar,16.86,1.0,303.0,2026-03-01 11:50:00
5710,373,2026-03-01 11:15:00,Jayanagar,Jayanagar,14.81,1.2,327.0,2026-03-01 11:59:00
5711,424,2026-03-01 11:30:00,Indiranagar,Whitefield,20.07,1.0,351.0,2026-03-01 12:30:00
5712,148,2026-03-01 11:45:00,Jayanagar,Jayanagar,14.67,1.0,270.0,2026-03-01 12:29:00
5713,536,2026-03-01 12:00:00,Whitefield,Indiranagar,4.55,1.0,118.0,2026-03-01 12:13:00
5714,211,2026-03-01 12:15:00,MG Road,Jayanagar,20.62,1.0,359.0,2026-03-01 13:16:00
5715,253,2026-03-01 12:30:00,Koramangala,Indiranagar,19.49,2.0,685.0,2026-03-01 13:28:00
5716,223,2026-03-01 12:45:00,Jayanagar,MG Road,20.87,1.0,363.0,2026-03-01 13:47:00
5717,505,2026-03-01 13:00:00,Koramangala,MG Road,6.38,1.2,175.0,2026-03-01 13:19:00
5718,457,2026-03-01 13:15:00,Jayanagar,MG Road,8.25,1.0,174.0,2026-03-01 13:39:00
5719,202,2026-03-01 13:30:00,Jayanagar,Koramangala,8.8,1.2,218.0,2026-03-01 13:56:00
5720,341,2026-03-01 13:45:00,MG Road,MG Road,13.69,1.0,255.0,2026-03-01 14:26:00
5721,421,2026-03-01 14:00:00,Indiranagar,Indiranagar,5.08,1.0,126.0,2026-03-01 14:15:00
5722,291,2026-03-01 14:15:00,Whitefield,Whitefield,10.86,2.0,426.0,2026-03-01 14:47:00
5723,317,2026-03-01 14:30:00,Whitefield,Jayanagar,6.19,1.0,143.0,2026-03-01 14:48:00
5724,151,2026-03-01 14:45:00,Whitefield,MG Road,8.09,1.2,206.0,2026-03-01 15:09:00
5725,392,2026-03-01 15:00:00,Indiranagar,Koramangala,18.25,1.0,324.0,2026-03-01 15:54:00
5726,181,2026-03-01 15:15:00,Koramangala,Koramangala,21.66,1.0,375.0,2026-03-01 16:19:00
5727,589,2026-03-01 15:30:00,Whitefield,Indiranagar,2.53,1.5,132.0,2026-03-01 15:37:00
5728,483,2026-03-01 15:45:00,Koramangala,Whitefield,15.02,1.2,330.0,2026-03-01 16:30:00
5729,188,2026-03-01 16:00:00,Indiranagar,MG Road,2.83,1.0,92.0,2026-03-01 16:08:00
5730,294,2026-03-01 16:15:00,Indiranagar,MG Road,3.96,1.5,164.0,2026-03-01 16:26:00
5731,204,2026-03-01 16:30:00,MG Road,Koramangala,18.22,1.0,323.0,2026-03-01 17:24:00
5732,371,2026-03-01 16:45:00,Whitefield,Indiranagar,18.92,1.0,334.0,2026-03-01 17:41:00
5733,196,2026-03-01 17:00:00,MG Road,Koramangala,20.72,1.0,361.0,2026-03-01 18:02:00
5734,523,2026-03-01 17:15:00,Whitefield,Koramangala,12.91,1.2,292.0,2026-03-01 17:53:00
5735,479,2026-03-01 17:30:00,Indiranagar,Whitefield,21.78,1.0,377.0,2026-03-01 18:35:00
5736,298,2026-03-01 17:45:00,Indiranagar,Indiranagar,5.84,1.0,138.0,2026-03-01 18:02:00
5737,101,2026-03-01 18:00:00,Jayanagar,Whitefield,7.74,2.0,332.0,2026-03-01 18:23:00
5738,595,2026-03-01 18:15:00,Jayanagar,Indiranagar,5.09,1.0,126.0,2026-03-01 18:30:00
5739,507,2026-03-01 18:30:00,Indiranagar,MG Road,20.34,1.0,355.0,2026-03-01 19:31:00
5740,478,2026-03-01 18:45:00,Indiranagar,Jayanagar,7.26,1.0,159.0,2026-03-01 19:06:00
5741,267,2026-03-01 19:00:00,Koramangala,Jayanagar,5.58,1.0,134.0,2026-03-01 19:16:00
5742,226,2026-03-01 19:15:00,Koramangala,Indiranagar,16.33,1.0,295.0,2026-03-01 20:03:00
5743,413,2026-03-01 19:30:00,MG Road,Jayanagar,3.77,1.0,107.0,2026-03-01 19:41:00
5744,181,2026-03-01 19:45:00,Jayanagar,Koramangala,3.03,1.0,95.0,2026-03-01 19:54:00
5745,518,2026-03-01 20:00:00,Jayanagar,MG Road,4.45,1.0,117.0,2026-03-01 20:13:00
5746,351,2026-03-01 20:15:00,Indiranagar,MG Road,2.01,1.2,96.0,2026-03-01 20:21:00
5747,269,2026-03-01 20:30:00,Indiranagar,Jayanagar,18.03,2.0,641.0,2026-03-01 21:24:00
5748,577,2026-03-01 20:45:00,MG Road,Indiranagar,14.93,1.2,329.0,2026-03-01 21:29:00
5749,173,2026-03-01 21:00:00,Jayanagar,Koramangala,6.83,1.0,152.0,2026-03-01 21:20:00
5750,241,2026-03-01 21:15:00,Koramangala,Indiranagar,7.36,1.0,160.0,2026-03-01 21:37:00
5751,170,2026-03-01 21:30:00,Whitefield,Jayanagar,20.65,1.2,432.0,2026-03-01 22:31:00
5752,362,2026-03-01 21:45:00,MG Road,MG Road,13.54,1.2,304.0,2026-03-01 22:25:00
5753,440,2026-03-01 22:00:00,Whitefield,MG Road,18.07,1.0,321.0,2026-03-01 22:54:00
5754,408,2026-03-01 22:15:00,Koramangala,Indiranagar,12.41,1.0,236.0,2026-03-01 22:52:00
5755,345,2026-03-01 22:30:00,Koramangala,Whitefield,7.47,1.2,194.0,2026-03-01 22:52:00
5756,103,2026-03-01 22:45:00,Whitefield,Indiranagar,24.32,1.0,415.0,2026-03-01 23:57:00
5757,437,2026-03-01 23:00:00,MG Road,Whitefield,15.01,1.0,275.0,2026-03-01 23:45:00
5758,163,2026-03-01 23:15:00,Whitefield,Indiranagar,5.01,1.0,125.0,2026-03-01 23:30:00
5759,149,2026-03-01 23:30:00,MG Road,Whitefield,11.34,1.2,264.0,2026-03-02 00:04:00
5760,176,2026-03-01 23:45:00,MG Road,Whitefield,9.57,1.2,232.0,2026-03-02 00:13:00
5761,468,2026-03-02 00:00:00,Indiranagar,Whitefield,6.92,1.5,231.0,2026-03-02 00:20:00
5762,275,2026-03-02 00:15:00,Jayanagar,Whitefield,23.47,1.2,482.0,2026-03-02 01:25:00
5763,209,2026-03-02 00:30:00,Jayanagar,Koramangala,22.26,1.0,384.0,2026-03-02 01:36:00
5764,283,2026-03-02 00:45:00,Koramangala,Whitefield,6.58,1.2,178.0,2026-03-02 01:04:00
5765,292,2026-03-02 01:00:00,Indiranagar,Whitefield,10.1,1.0,202.0,2026-03-02 01:30:00
5766,165,2026-03-02 01:15:00,Jayanagar,MG Road,19.53,1.0,343.0,2026-03-02 02:13:00
5767,437,2026-03-02 01:30:00,MG Road,Koramangala,6.8,1.5,228.0,2026-03-02 01:50:00
5768,551,2026-03-02 01:45:00,MG Road,Whitefield,15.61,1.0,284.0,2026-03-02 02:31:00
5769,574,2026-03-02 02:00:00,Whitefield,Jayanagar,18.1,1.0,322.0,2026-03-02 02:54:00
5770,371,2026-03-02 02:15:00,Whitefield,Koramangala,17.04,2.0,611.0,2026-03-02 03:06:00
5771,200,2026-03-02 02:30:00,MG Road,MG Road,18.25,2.0,648.0,2026-03-02 03:24:00
5772,132,2026-03-02 02:45:00,MG Road,Indiranagar,18.25,1.0,324.0,2026-03-02 03:39:00
5773,452,2026-03-02 03:00:00,Whitefield,MG Road,24.19,1.0,413.0,2026-03-02 04:12:00
5774,228,2026-03-02 03:15:00,Jayanagar,MG Road,9.97,1.0,200.0,2026-03-02 03:44:00
5775,552,2026-03-02 03:30:00,Koramangala,Koramangala,22.21,1.5,575.0,2026-03-02 04:36:00
5776,502,2026-03-02 03:45:00,Whitefield,Koramangala,2.5,1.0,88.0,2026-03-02 03:52:00
5777,469,2026-03-02 04:00:00,Jayanagar,Jayanagar,8.63,2.0,359.0,2026-03-02 04:25:00
5778,439,2026-03-02 04:15:00,Jayanagar,Jayanagar,3.12,1.0,97.0,2026-03-02 04:24:00
5779,143,2026-03-02 04:30:00,Jayanagar,Koramangala,16.98,1.0,305.0,2026-03-02 05:20:00
5780,472,2026-03-02 04:45:00,Indiranagar,Koramangala,4.32,1.0,115.0,2026-03-02 04:57:00
5781,519,2026-03-02 05:00:00,Indiranagar,Koramangala,21.45,1.0,372.0,2026-03-02 06:04:00
5782,588,2026-03-02 05:15:00,Jayanagar,Indiranagar,16.87,1.5,455.0,2026-03-02 06:05:00
5783,178,2026-03-02 05:30:00,MG Road,MG Road,2.66,1.2,108.0,2026-03-02 05:37:00
5784,414,2026-03-02 05:45:00,Indiranagar,Jayanagar,18.44,1.0,327.0,2026-03-02 06:40:00
5785,389,2026-03-02 06:00:00,Whitefield,Jayanagar,21.83,1.0,377.0,2026-03-02 07:05:00
5786,370,2026-03-02 06:15:00,Indiranagar,Whitefield,17.21,1.2,370.0,2026-03-02 07:06:00
5787,262,2026-03-02 06:30:00,MG Road,Indiranagar,2.7,1.0,90.0,2026-03-02 06:38:00
5788,289,2026-03-02 06:45:00,Koramangala,Koramangala,21.73,1.5,564.0,2026-03-02 07:50:00
5789,347,2026-03-02 07:00:00,Indiranagar,Koramangala,18.85,1.0,333.0,2026-03-02 07:56:00
5790,488,2026-03-02 07:15:00,Jayanagar,Indiranagar,10.7,1.0,210.0,2026-03-02 07:47:00
5791,316,2026-03-02 07:30:00,Jayanagar,Jayanagar,9.56,1.0,193.0,2026-03-02 07:58:00
5792,415,2026-03-02 07:45:00,Jayanagar,Koramangala,13.04,1.0,246.0,2026-03-02 08:24:00
5793,513,2026-03-02 08:00:00,Koramangala,Whitefield,21.94,1.0,379.0,2026-03-02 09:05:00
5794,439,2026-03-02 08:15:00,MG Road,Jayanagar,7.8,2.0,334.0,2026-03-02 08:38:00
5795,490,2026-03-02 08:30:00,Whitefield,MG Road,4.32,1.0,115.0,2026-03-02 08:42:00
5796,477,2026-03-02 08:45:00,MG Road,Indiranagar,21.89,1.0,378.0,2026-03-02 09:50:00
5797,581,2026-03-02 09:00:00,Koramangala,Jayanagar,2.6,1.0,89.0,2026-03-02 09:07:00
5798,533,2026-03-02 09:15:00,Jayanagar,MG Road,22.95,1.2,473.0,2026-03-02 10:23:00
5799,268,2026-03-02 09:30:00,MG Road,Whitefield,9.03,1.2,223.0,2026-03-02 09:57:00
5800,439,2026-03-02 09:45:00,Whitefield,Indiranagar,13.69,1.2,306.0,2026-03-02 10:26:00
5801,293,2026-03-02 10:00:00,Jayanagar,Koramangala,5.04,1.0,126.0,2026-03-02 10:15:00
5802,553,2026-03-02 10:15:00,Whitefield,Koramangala,22.75,1.2,470.0,2026-03-02 11:23:00
5803,383,2026-03-02 10:30:00,Indiranagar,MG Road,19.25,1.2,406.0,2026-03-02 11:27:00
5804,436,2026-03-02 10:45:00,Whitefield,Jayanagar,23.26,1.0,399.0,2026-03-02 11:54:00
5805,490,2026-03-02 11:00:00,Jayanagar,Whitefield,17.71,1.0,316.0,2026-03-02 11:53:00
5806,588,2026-03-02 11:15:00,Indiranagar,MG Road,6.25,1.2,172.0,2026-03-02 11:33:00
5807,113,2026-03-02 11:30:00,Jayanagar,Whitefield,9.09,1.0,186.0,2026-03-02 11:57:00
5808,340,2026-03-02 11:45:00,Jayanagar,Whitefield,13.2,1.0,248.0,2026-03-02 12:24:00
5809,420,2026-03-02 12:00:00,Indiranagar,Whitefield,15.97,1.0,290.0,2026-03-02 12:47:00
5810,546,2026-03-02 12:15:00,Whitefield,Indiranagar,23.31,1.0,400.0,2026-03-02 13:24:00
5811,583,2026-03-02 12:30:00,Koramangala,MG Road,10.83,1.0,212.0,2026-03-02 13:02:00
5812,247,2026-03-02 12:45:00,Koramangala,Indiranagar,18.17,1.2,387.0,2026-03-02 13:39:00
5813,304,2026-03-02 13:00:00,Koramangala,Jayanagar,24.1,1.5,617.0,2026-03-02 14:12:00
5814,180,2026-03-02 13:15:00,Koramangala,Jayanagar,5.5,1.0,132.0,2026-03-02 13:31:00
5815,479,2026-03-02 13:30:00,MG Road,Koramangala,21.84,1.0,378.0,2026-03-02 14:35:00
5816,143,2026-03-02 13:45:00,Koramangala,Koramangala,11.68,1.2,270.0,2026-03-02 14:20:00
5817,558,2026-03-02 14:00:00,Indiranagar,Koramangala,18.85,1.2,399.0,2026-03-02 14:56:00
5818,189,2026-03-02 14:15:00,Koramangala,Jayanagar,8.75,1.0,181.0,2026-03-02 14:41:00
5819,248,2026-03-02 14:30:00,Jayanagar,Whitefield,9.68,1.2,234.0,2026-03-02 14:59:00
5820,195,2026-03-02 14:45:00,Koramangala,Whitefield,2.62,1.2,107.0,2026-03-02 14:52:00
5821,552,2026-03-02 15:00:00,Whitefield,MG Road,24.34,1.0,415.0,2026-03-02 16:13:00
5822,528,2026-03-02 15:15:00,Indiranagar,Jayanagar,20.71,1.0,361.0,2026-03-02 16:17:00
5823,251,2026-03-02 15:30:00,Indiranagar,Koramangala,4.16,1.0,112.0,2026-03-02 15:42:00
5824,102,2026-03-02 15:45:00,MG Road,Jayanagar,24.99,2.0,850.0,2026-03-02 16:59:00
5825,476,2026-03-02 16:00:00,Jayanagar,Whitefield,15.92,1.0,289.0,2026-03-02 16:47:00
5826,122,2026-03-02 16:15:00,Indiranagar,Whitefield,21.64,1.0,375.0,2026-03-02 17:19:00
5827,471,2026-03-02 16:30:00,Whitefield,Indiranagar,3.53,1.0,103.0,2026-03-02 16:40:00
5828,413,2026-03-02 16:45:00,Koramangala,Indiranagar,10.96,1.5,322.0,2026-03-02 17:17:00
5829,585,2026-03-02 17:00:00,Indiranagar,MG Road,17.4,1.0,311.0,2026-03-02 17:52:00
5830,428,2026-03-02 17:15:00,Whitefield,Jayanagar,4.45,1.2,140.0,2026-03-02 17:28:00
5831,107,2026-03-02 17:30:00,Koramangala,Indiranagar,13.24,1.2,298.0,2026-03-02 18:09:00
5832,306,2026-03-02 17:45:00,MG Road,Indiranagar,12.18,1.2,279.0,2026-03-02 18:21:00
5833,540,2026-03-02 18:00:00,Indiranagar,Jayanagar,6.97,1.5,232.0,2026-03-02 18:20:00
5834,475,2026-03-02 18:15:00,Indiranagar,Whitefield,8.91,1.0,184.0,2026-03-02 18:41:00
5835,551,2026-03-02 18:30:00,Whitefield,MG Road,24.24,1.5,620.0,2026-03-02 19:42:00
5836,214,2026-03-02 18:45:00,Jayanagar,MG Road,8.64,1.5,269.0,2026-03-02 19:10:00
5837,372,2026-03-02 19:00:00,MG Road,MG Road,6.91,1.5,230.0,2026-03-02 19:20:00
5838,183,2026-03-02 19:15:00,Jayanagar,Indiranagar,14.33,1.2,318.0,2026-03-02 19:57:00
5839,279,2026-03-02 19:30:00,Indiranagar,Whitefield,17.43,1.5,467.0,2026-03-02 20:22:00
5840,310,2026-03-02 19:45:00,Jayanagar,MG Road,18.68,1.0,330.0,2026-03-02 20:41:00
5841,564,2026-03-02 20:00:00,Koramangala,Jayanagar,19.35,1.0,340.0,2026-03-02 20:58:00
5842,428,2026-03-02 20:15:00,MG Road,MG Road,2.85,1.0,93.0,2026-03-02 20:23:00
5843,224,2026-03-02 20:30:00,Jayanagar,Koramangala,11.06,1.0,216.0,2026-03-02 21:03:00
5844,581,2026-03-02 20:45:00,Koramangala,Whitefield,19.8,1.2,416.0,2026-03-02 21:44:00
5845,213,2026-03-02 21:00:00,Whitefield,Koramangala,22.81,1.0,392.0,2026-03-02 22:08:00
5846,112,2026-03-02 21:15:00,Jayanagar,Whitefield,15.85,1.0,288.0,2026-03-02 22:02:00
5847,226,2026-03-02 21:30:00,MG Road,Jayanagar,3.2,1.2,118.0,2026-03-02 21:39:00
5848,153,2026-03-02 21:45:00,Koramangala,Indiranagar,11.12,1.5,325.0,2026-03-02 22:18:00
5849,431,2026-03-02 22:00:00,Jayanagar,Indiranagar,3.71,1.2,127.0,2026-03-02 22:11:00
5850,489,2026-03-02 22:15:00,Whitefield,Whitefield,19.22,1.5,507.0,2026-03-02 23:12:00
5851,383,2026-03-02 22:30:00,Jayanagar,MG Road,3.46,1.0,102.0,2026-03-02 22:40:00
5852,240,2026-03-02 22:45:00,Koramangala,Koramangala,6.27,1.5,216.0,2026-03-02 23:03:00
5853,501,2026-03-02 23:00:00,Jayanagar,Jayanagar,11.59,1.0,224.0,2026-03-02 23:34:00
5854,490,2026-03-02 23:15:00,MG Road,MG Road,12.64,2.0,479.0,2026-03-02 23:52:00
5855,197,2026-03-02 23:30:00,Indiranagar,Indiranagar,11.35,1.0,220.0,2026-03-03 00:04:00
5856,105,2026-03-02 23:45:00,Koramangala,MG Road,12.66,1.5,360.0,2026-03-03 00:22:00
5857,157,2026-03-03 00:00:00,Koramangala,Koramangala,18.4,1.2,391.0,2026-03-03 00:55:00
5858,512,2026-03-03 00:15:00,Koramangala,Indiranagar,10.49,1.0,207.0,2026-03-03 00:46:00
5859,434,2026-03-03 00:30:00,Koramangala,Whitefield,14.6,1.2,323.0,2026-03-03 01:13:00
5860,169,2026-03-03 00:45:00,Jayanagar,Jayanagar,8.98,1.5,277.0,2026-03-03 01:11:00
5861,218,2026-03-03 01:00:00,MG Road,Jayanagar,10.13,1.5,303.0,2026-03-03 01:30:00
5862,476,2026-03-03 01:15:00,Whitefield,Indiranagar,16.12,1.0,292.0,2026-03-03 02:03:00
5863,159,2026-03-03 01:30:00,MG Road,Whitefield,13.28,1.0,249.0,2026-03-03 02:09:00
5864,133,2026-03-03 01:45:00,Koramangala,Koramangala,18.63,1.0,329.0,2026-03-03 02:40:00
5865,418,2026-03-03 02:00:00,Jayanagar,Jayanagar,14.89,1.0,273.0,2026-03-03 02:44:00
5866,150,2026-03-03 02:15:00,Jayanagar,Indiranagar,20.48,1.0,357.0,2026-03-03 03:16:00
5867,468,2026-03-03 02:30:00,Koramangala,Jayanagar,12.2,1.2,280.0,2026-03-03 03:06:00
5868,589,2026-03-03 02:45:00,Jayanagar,Whitefield,13.29,1.0,249.0,2026-03-03 03:24:00
5869,119,2026-03-03 03:00:00,Koramangala,Koramangala,17.41,1.2,373.0,2026-03-03 03:52:00
5870,314,2026-03-03 03:15:00,MG Road,Whitefield,7.09,1.0,156.0,2026-03-03 03:36:00
5871,297,2026-03-03 03:30:00,Indiranagar,MG Road,10.88,1.0,213.0,2026-03-03 04:02:00
5872,479,2026-03-03 03:45:00,Jayanagar,Whitefield,16.37,1.0,296.0,2026-03-03 04:34:00
5873,550,2026-03-03 04:00:00,Koramangala,Whitefield,2.66,1.2,108.0,2026-03-03 04:07:00
5874,578,2026-03-03 04:15:00,Koramangala,Jayanagar,12.05,1.2,277.0,2026-03-03 04:51:00
5875,147,2026-03-03 04:30:00,Jayanagar,Whitefield,15.77,1.0,287.0,2026-03-03 05:17:00
5876,267,2026-03-03 04:45:00,Whitefield,Indiranagar,24.25,1.0,414.0,2026-03-03 05:57:00
5877,552,2026-03-03 05:00:00,Koramangala,Jayanagar,22.17,1.0,383.0,2026-03-03 06:06:00
5878,389,2026-03-03 05:15:00,Jayanagar,Jayanagar,8.46,1.5,265.0,2026-03-03 05:40:00
5879,241,2026-03-03 05:30:00,Koramangala,MG Road,13.67,1.2,306.0,2026-03-03 06:11:00
5880,184,2026-03-03 05:45:00,Whitefield,Indiranagar,3.3,1.2,119.0,2026-03-03 05:54:00
5881,282,2026-03-03 06:00:00,Indiranagar,Whitefield,7.54,1.0,163.0,2026-03-03 06:22:00
5882,491,2026-03-03 06:15:00,Whitefield,MG Road,19.82,1.0,347.0,2026-03-03 07:14:00
5883,179,2026-03-03 06:30:00,MG Road,Indiranagar,4.84,1.0,123.0,2026-03-03 06:44:00
5884,315,2026-03-03 06:45:00,Jayanagar,MG Road,7.93,1.0,169.0,2026-03-03 07:08:00
5885,114,2026-03-03 07:00:00,Whitefield,Koramangala,23.71,1.0,406.0,2026-03-03 08:11:00
5886,315,2026-03-03 07:15:00,Indiranagar,Whitefield,20.95,1.0,364.0,2026-03-03 08:17:00
5887,503,2026-03-03 07:30:00,Koramangala,MG Road,19.98,1.0,350.0,2026-03-03 08:29:00
5888,228,2026-03-03 07:45:00,Jayanagar,Koramangala,21.88,1.0,378.0,2026-03-03 08:50:00
5889,410,2026-03-03 08:00:00,Whitefield,Whitefield,19.24,1.0,339.0,2026-03-03 08:57:00
5890,577,2026-03-03 08:15:00,Indiranagar,MG Road,4.77,1.0,122.0,2026-03-03 08:29:00
5891,348,2026-03-03 08:30:00,Whitefield,MG Road,13.88,1.2,310.0,2026-03-03 09:11:00
5892,504,2026-03-03 08:45:00,MG Road,MG Road,12.22,1.2,280.0,2026-03-03 09:21:00
5893,129,2026-03-03 09:00:00,Jayanagar,MG Road,9.16,1.0,187.0,2026-03-03 09:27:00
5894,380,2026-03-03 09:15:00,Koramangala,Jayanagar,21.18,1.5,552.0,2026-03-03 10:18:00
5895,438,2026-03-03 09:30:00,Indiranagar,MG Road,12.68,1.5,360.0,2026-03-03 10:08:00
5896,419,2026-03-03 09:45:00,Whitefield,Jayanagar,3.39,1.0,101.0,2026-03-03 09:55:00
5897,302,2026-03-03 10:00:00,Jayanagar,Jayanagar,8.32,1.0,175.0,2026-03-03 10:24:00
5898,461,2026-03-03 10:15:00,Whitefield,Koramangala,7.26,1.5,238.0,2026-03-03 10:36:00
5899,157,2026-03-03 10:30:00,Jayanagar,Whitefield,22.41,1.5,579.0,2026-03-03 11:37:00
5900,492,2026-03-03 10:45:00,MG Road,Jayanagar,16.89,1.0,303.0,2026-03-03 11:35:00
5901,318,2026-03-03 11:00:00,Whitefield,Indiranagar,14.89,1.0,273.0,2026-03-03 11:44:00
5902,162,2026-03-03 11:15:00,MG Road,Jayanagar,13.65,1.5,382.0,2026-03-03 11:55:00
5903,257,2026-03-03 11:30:00,Indiranagar,Indiranagar,16.95,1.0,304.0,2026-03-03 12:20:00
5904,302,2026-03-03 11:45:00,MG Road,Koramangala,19.36,1.5,511.0,2026-03-03 12:43:00
5905,117,2026-03-03 12:00:00,Jayanagar,Indiranagar,14.75,1.0,271.0,2026-03-03 12:44:00
5906,422,2026-03-03 12:15:00,Indiranagar,Koramangala,23.58,1.5,606.0,2026-03-03 13:25:00
5907,106,2026-03-03 12:30:00,Whitefield,Koramangala,24.47,1.0,417.0,2026-03-03 13:43:00
5908,158,2026-03-03 12:45:00,Whitefield,Koramangala,24.89,1.0,423.0,2026-03-03 13:59:00
5909,425,2026-03-03 13:00:00,Jayanagar,Indiranagar,17.4,2.0,622.0,2026-03-03 13:52:00
5910,512,2026-03-03 13:15:00,Koramangala,Indiranagar,23.45,1.0,402.0,2026-03-03 14:25:00
5911,418,2026-03-03 13:30:00,Koramangala,Koramangala,11.3,1.0,220.0,2026-03-03 14:03:00
5912,269,2026-03-03 13:45:00,Whitefield,Koramangala,21.77,1.5,565.0,2026-03-03 14:50:00
5913,553,2026-03-03 14:00:00,Jayanagar,Whitefield,22.91,1.0,394.0,2026-03-03 15:08:00
5914,182,2026-03-03 14:15:00,Koramangala,Koramangala,22.8,1.0,392.0,2026-03-03 15:23:00
5915,574,2026-03-03 14:30:00,MG Road,MG Road,21.11,1.0,367.0,2026-03-03 15:33:00
5916,568,2026-03-03 14:45:00,Whitefield,Whitefield,11.35,1.2,264.0,2026-03-03 15:19:00
5917,525,2026-03-03 15:00:00,MG Road,Whitefield,5.65,1.2,162.0,2026-03-03 15:16:00
5918,533,2026-03-03 15:15:00,Jayanagar,Whitefield,9.68,1.5,293.0,2026-03-03 15:44:00
5919,319,2026-03-03 15:30:00,MG Road,MG Road,19.65,1.0,345.0,2026-03-03 16:28:00
5920,277,2026-03-03 15:45:00,Koramangala,Whitefield,7.36,1.0,160.0,2026-03-03 16:07:00
5921,304,2026-03-03 16:00:00,Koramangala,Whitefield,13.0,1.0,245.0,2026-03-03 16:39:00
5922,171,2026-03-03 16:15:00,Indiranagar,Indiranagar,15.0,1.5,412.0,2026-03-03 17:00:00
5923,487,2026-03-03 16:30:00,Whitefield,Indiranagar,15.89,1.2,346.0,2026-03-03 17:17:00
5924,366,2026-03-03 16:45:00,Jayanagar,Koramangala,23.52,1.5,604.0,2026-03-03 17:55:00
5925,198,2026-03-03 17:00:00,Whitefield,Koramangala,17.21,2.0,616.0,2026-03-03 17:51:00
5926,445,2026-03-03 17:15:00,MG Road,Jayanagar,20.08,1.0,351.0,2026-03-03 18:15:00
5927,391,2026-03-03 17:30:00,Jayanagar,MG Road,15.38,1.0,281.0,2026-03-03 18:16:00
5928,308,2026-03-03 17:45:00,Jayanagar,Indiranagar,21.17,1.2,441.0,2026-03-03 18:48:00
5929,102,2026-03-03 18:00:00,Koramangala,Koramangala,8.06,1.0,171.0,2026-03-03 18:24:00
5930,224,2026-03-03 18:15:00,MG Road,MG Road,6.83,1.0,152.0,2026-03-03 18:35:00
5931,380,2026-03-03 18:30:00,Koramangala,Whitefield,23.31,1.5,599.0,2026-03-03 19:39:00
5932,174,2026-03-03 18:45:00,Koramangala,MG Road,17.95,1.0,319.0,2026-03-03 19:38:00
5933,266,2026-03-03 19:00:00,Indiranagar,Indiranagar,17.45,1.0,312.0,2026-03-03 19:52:00
5934,122,2026-03-03 19:15:00,Koramangala,Jayanagar,12.75,1.0,241.0,2026-03-03 19:53:00
5935,254,2026-03-03 19:30:00,Whitefield,Indiranagar,10.66,1.2,252.0,2026-03-03 20:01:00
5936,527,2026-03-03 19:45:00,Jayanagar,Koramangala,14.78,1.0,272.0,2026-03-03 20:29:00
5937,539,2026-03-03 20:00:00,Koramangala,Koramangala,4.77,1.2,146.0,2026-03-03 20:14:00
5938,395,2026-03-03 20:15:00,Whitefield,MG Road,12.46,1.0,237.0,2026-03-03 20:52:00
5939,319,2026-03-03 20:30:00,MG Road,Indiranagar,12.47,1.5,356.0,2026-03-03 21:07:00
5940,257,2026-03-03 20:45:00,Jayanagar,Koramangala,14.38,1.0,266.0,2026-03-03 21:28:00
5941,595,2026-03-03 21:00:00,MG Road,Whitefield,16.6,1.5,448.0,2026-03-03 21:49:00
5942,330,2026-03-03 21:15:00,Whitefield,Whitefield,24.02,1.0,410.0,2026-03-03 22:27:00
5943,120,2026-03-03 21:30:00,MG Road,Jayanagar,17.0,2.0,610.0,2026-03-03 22:21:00
5944,575,2026-03-03 21:45:00,MG Road,MG Road,22.33,1.5,577.0,2026-03-03 22:51:00
5945,141,2026-03-03 22:00:00,MG Road,Koramangala,14.79,1.0,272.0,2026-03-03 22:44:00
5946,538,2026-03-03 22:15:00,Koramangala,Jayanagar,16.42,1.0,296.0,2026-03-03 23:04:00
5947,248,2026-03-03 22:30:00,Koramangala,Whitefield,3.61,1.0,104.0,2026-03-03 22:40:00
5948,208,2026-03-03 22:45:00,Koramangala,Jayanagar,5.07,1.2,151.0,2026-03-03 23:00:00
5949,503,2026-03-03 23:00:00,Jayanagar,Jayanagar,15.33,1.0,280.0,2026-03-03 23:45:00
5950,184,2026-03-03 23:15:00,Whitefield,Koramangala,11.1,1.0,216.0,2026-03-03 23:48:00
5951,583,2026-03-03 23:30:00,Koramangala,Koramangala,20.37,1.2,427.0,2026-03-04 00:31:00
5952,467,2026-03-03 23:45:00,MG Road,Koramangala,14.49,1.2,321.0,2026-03-04 00:28:00
5953,422,2026-03-04 00:00:00,MG Road,MG Road,22.29,1.0,384.0,2026-03-04 01:06:00
5954,514,2026-03-04 00:15:00,MG Road,Jayanagar,24.36,1.0,415.0,2026-03-04 01:28:00
5955,409,2026-03-04 00:30:00,MG Road,Jayanagar,5.4,1.0,131.0,2026-03-04 00:46:00
5956,390,2026-03-04 00:45:00,Indiranagar,MG Road,11.08,1.0,216.0,2026-03-04 01:18:00
5957,506,2026-03-04 01:00:00,Jayanagar,Whitefield,17.29,1.0,309.0,2026-03-04 01:51:00
